,167.0896074,51.36022727
5371,184.802145,70.73013636
5372,166.394003,51.91395455
5373,177.3047762,53.66509091
5374,173.9401398,55.55159091
5375,176.2554514,60.07036364
5376,177.5394722,60.38109091
5377,180.4254964,54.87709091
5378,163.0182668,47.8825
5379,170.8399174,52.54631818
5380,177.5121672,60.53731818
5381,174.6863664,65.10118182
5382,179.7080226,60.37254545
5383,177.220245,63.83277273
5384,168.8503862,61.41163636
5385,173.135671,58.01481818
5386,168.745662,61.17054545
5387,178.1424428,55.88036364
5388,182.1347132,62.10545455
5389,169.9901858,56.1105
5390,170.4991002,56.17054545
5391,175.6807256,57.22136364
5392,174.855124,57.16968182
5393,179.7203416,75.58236364
5394,181.4180776,59.89831818
5395,176.4170462,61.09472727
5396,171.6975484,59.81686364
5397,175.7928158,58.79786364
5398,174.125255,60.3275
5399,174.1900758,54.97509091
5400,168.307385,45.66136364
5401,167.5398224,51.54068182
5402,176.643538,61.33222727
5403,175.3545642,55.37127273
5404,178.4497574,68.02336364
5405,165.7162548,54.03986364
5406,169.1938196,56.31981818
5407,166.2408664,58.82522727
5408,173.8963502,52.39695455
5409,178.0105152,59.29081818
5410,173.4368642,61.25309091
5411,170.1941224,57.05172727
5412,167.6982422,49.81677273
5413,175.6785412,61.65822727
5414,170.7280558,59.98777273
5415,175.2621844,61.81259091
5416,179.718335,61.71609091
5417,175.9008928,58.10104545
5418,171.6324482,54.24690909
5419,171.8932808,60.30477273
5420,171.209081,56.48668182
5421,164.7451874,45.8715
5422,176.2514382,51.00313636
5423,167.563292,59.05240909
5424,171.5813434,55.95036364
5425,173.8992204,52.95363636
5426,168.2450534,47.32059091
5427,179.389278,54.21027273
5428,169.2001442,53.15081818
5429,179.5000728,67.71554545
5430,171.6311528,54.33981818
5431,176.4119662,53.34036364
5432,168.3044386,57.06531818
5433,174.5816422,56.47127273
5434,174.8163636,60.83777273
5435,178.1327146,59.67295455
5436,182.432325,66.7825
5437,167.3878796,47.00990909
5438,161.86658,54.58068182
5439,170.1683922,55.34595455
5440,171.068746,60.13890909
5441,170.5865016,51.03345455
5442,179.141882,58.598
5443,173.8682324,55.32731818
5444,167.8773884,48.11609091
5445,164.543232,57.1985
5446,173.478063,60.40586364
5447,168.4317942,57.08904545
5448,163.4983776,55.75690909
5449,175.866933,60.17004545
5450,179.2339062,55.78318182
5451,161.140521,42.40520909
5452,171.4461138,51.41168182
5453,177.4336558,53.65072727
5454,175.4627428,59.34263636
5455,176.6877594,62.46013636
5456,173.1640936,64.98095455
5457,178.4088888,62.45745455
5458,179.464716,65.162
5459,168.801796,55.72440909
5460,163.369117,54.26386364
5461,166.3636754,50.17013636
5462,176.4646712,63.40304545
5463,172.4192132,57.02277273
5464,176.6293902,56.52118182
5465,162.1532698,42.11712273
5466,175.4530654,56.34163636
5467,176.4718086,57.68913636
5468,170.3960016,55.45259091
5469,180.2253952,63.53881818
5470,174.3477336,56.02018182
5471,167.2961348,51.3795
5472,172.0256148,54.35918182
5473,165.9181848,46.59481818
5474,175.2699568,58.60145455
5475,176.8734842,60.12259091
5476,169.460291,58.44559091
5477,176.756822,57.82936364
5478,174.4214698,54.61436364
5479,172.3496172,51.61704545
5480,174.7228408,54.60645455
5481,173.228508,61.35031818
5482,160.229296,49.89554545
5483,170.899582,55.83986364
5484,180.8945836,59.77
5485,180.3802082,63.13695455
5486,177.5010166,65.04722727
5487,170.672125,55.08309091
5488,174.6592138,59.22563636
5489,169.7484794,54.78977273
5490,179.2246606,60.02095455
5491,176.9846346,64.04263636
5492,170.0865026,55.60413636
5493,174.4363542,52.55763636
5494,168.6400488,55.04986364
5495,177.3426984,56.9595
5496,172.745273,56.73963636
5497,170.0538128,53.852
5498,180.2444706,65.488
5499,168.3264096,57.60654545
5500,173.2718404,52.30109091
5501,169.0676324,51.11986364
5502,175.3606856,62.55768182
5503,174.4540834,59.88213636
5504,175.0379532,52.42163636
5505,172.791247,55.96513636
5506,174.3570808,50.67013636
5507,172.6794616,54.90586364
5508,166.9330672,55.92036364
5509,174.0128346,56.92081818
5510,174.6118936,53.88731818
5511,166.879397,55.08690909
5512,173.0560674,57.70554545
5513,175.694848,46.76054545
5514,179.5243044,55.60963636
5515,174.84598,53.99427273
5516,176.7965984,59.29709091
5517,171.2346842,57.64581818
5518,181.356,70.44090909
5519,176.7205508,59.13104545
5520,175.3653846,53.08163636
5521,174.202598,65.384
5522,169.9012096,57.51577273
5523,170.4968142,50.53936364
5524,172.3019668,50.88454545
5525,178.9876786,63.06463636
5526,172.177456,64.88340909
5527,176.7402104,65.10972727
5528,170.6037736,56.87604545
5529,170.5302914,49.38540909
5530,174.749841,60.37736364
5531,171.8107562,58.05572727
5532,164.3509032,50.59872727
5533,172.9320392,60.83004545
5534,171.6194434,56.47118182
5535,163.2903516,46.58295455
5536,164.729033,50.89022727
5537,186.0482182,62.78845455
5538,164.8282708,51.95777273
5539,171.2791088,60.48554545
5540,167.07231,53.64159091
5541,179.594256,66.36168182
5542,171.512103,57.24481818
5543,170.2188112,53.09445455
5544,173.140751,51.73813636
5545,172.7143866,67.86959091
5546,174.0660984,50.23586364
5547,171.5345058,54.59354545
5548,170.9431938,55.98654545
5549,171.8017138,61.17290909
5550,174.0419938,63.11177273
5551,172.8029056,58.11486364
5552,170.9095388,53.88381818
5553,173.8103458,58.15790909
5554,177.121566,57.06354545
5555,177.107215,57.81809091
5556,177.1162066,69.272
5557,177.7478538,62.42486364
5558,175.036988,54.35331818
5559,169.427017,55.5735
5560,174.3621608,61.97890909
5561,171.6172336,61.91518182
5562,171.0727084,56.19936364
5563,170.134407,48.91772727
5564,166.2336782,61.62895455
5565,174.785655,58.94077273
5566,170.6031386,49.03345455
5567,178.5318502,68.593
5568,169.2262046,63.39477273
5569,163.5643668,52.36286364
5570,170.781853,51.10281818
5571,176.9718838,71.24131818
5572,173.8294974,58.13154545
5573,172.7453746,59.64054545
5574,179.852574,61.47722727
5575,179.0921234,55.80536364
5576,177.8205232,53.46354545
5577,167.8126438,46.11863636
5578,172.4093072,52.88631818
5579,176.1810294,57.70186364
5580,176.0042454,63.52927273
5581,171.078906,60.51890909
5582,168.02735,50.43040909
5583,171.3776862,52.44245455
5584,174.1565224,55.38240909
5585,183.9020198,71.55613636
5586,170.896407,58.442
5587,167.003222,55.74981818
5588,167.4080472,60.19136364
5589,171.0093354,60.80204545
5590,170.2972718,50.95877273
5591,170.7155844,55.76368182
5592,168.890823,49.65304545
5593,175.940212,55.68213636
5594,177.9902206,68.01777273
5595,177.1644158,64.16009091
5596,169.5507404,63.50863636
5597,166.3911836,52.05809091
5598,185.7626714,58.11872727
5599,166.0416288,57.16368182
5600,183.0656994,64.66145455
5601,171.8488308,54.90922727
5602,180.6948634,67.93754545
5603,176.7065554,62.98663636
5604,173.925611,52.83663636
5605,174.3736416,61.52781818
5606,176.0110018,66.58036364
5607,167.5121364,59.92395455
5608,172.434885,62.44986364
5609,167.6677114,48.87386364
5610,164.3260874,56.4295
5611,174.6563436,50.69740909
5612,178.1626612,58.91304545
5613,165.8372858,57.51545455
5614,170.2555142,59.33781818
5615,183.353583,69.96381818
5616,173.543849,59.52740909
5617,166.0595866,52.0
5618,180.3092406,57.64581818
5619,176.0977174,57.21863636
5620,172.9363318,56.97104545
5621,172.0307456,53.48695455
5622,176.3266984,57.35590909
5623,167.2897594,50.9395
5624,177.7117604,68.93031818
5625,172.4936352,56.43718182
5626,174.7211644,59.39790909
5627,166.994459,54.20459091
5628,183.81472,60.33427273
5629,173.1953864,58.83709091
5630,177.4144788,59.3135
5631,174.6931482,60.04077273
5632,177.3975116,53.40918182
5633,173.2599532,49.37422727
5634,170.0557432,57.78990909
5635,169.823765,55.63413636
5636,168.0366972,54.0825
5637,171.3281816,56.93427273
5638,171.7043302,55.40890909
5639,169.5509182,54.89718182
5640,154.593036,48.26995455
5641,168.1428184,49.03972727
5642,166.8215104,55.48572727
5643,175.2556312,53.36127273
5644,172.7918058,64.03
5645,178.6062722,67.86718182
5646,164.830125,57.08386364
5647,166.4767054,59.67272727
5648,174.4453458,54.92872727
5649,168.9177978,55.91731818
5650,170.3486306,65.07095455
5651,173.6041486,55.87881818
5652,172.018198,53.81827273
5653,181.033166,60.81772727
5654,167.699055,52.72504545
5655,171.8160648,53.462
5656,179.100988,60.49781818
5657,167.1649946,50.56895455
5658,172.0340476,61.32831818
5659,178.741451,64.86686364
5660,170.5068472,58.55872727
5661,171.972224,57.69536364
5662,170.617007,52.40745455
5663,172.988097,62.00063636
5664,177.8753872,63.49072727
5665,172.068871,60.29490909
5666,162.620706,59.80981818
5667,166.9303748,49.84618182
5668,183.6547508,62.79509091
5669,173.9782652,60.26413636
5670,174.977425,57.45077273
5671,170.1780442,60.86845455
5672,173.0282544,62.35268182
5673,176.1593886,61.74268182
5674,167.4983442,59.346
5675,175.64989,60.90990909
5676,175.223932,60.48922727
5677,169.019728,49.98204545
5678,170.2033934,60.22913636
5679,180.5878532,57.68827273
5680,172.9032102,56.54859091
5681,176.5215164,66.59918182
5682,178.3532628,64.0545
5683,171.6749678,60.50431818
5684,171.629705,62.77204545
5685,176.3399318,62.58740909
5686,173.4448398,62.11009091
5687,177.1103392,67.93954545
5688,177.606071,62.74677273
5689,174.7508062,51.59636364
5690,175.4937308,59.47277273
5691,174.8070164,57.20818182
5692,174.7321118,51.71745455
5693,173.2513934,54.05522727
5694,164.7266454,52.01609091
5695,173.818931,56.35622727
5696,173.7794848,61.66572727
5697,173.964219,44.47751818
5698,172.1593458,59.26890909
5699,169.4747436,62.89154545
5700,168.0894276,57.00081818
5701,172.9143862,53.91254545
5702,173.7168992,49.93736364
5703,168.5677858,54.58127273
5704,159.7083928,39.395
5705,174.709328,64.82963636
5706,178.6325866,61.6075
5707,165.7023356,59.139
5708,178.0456942,64.36168182
5709,184.3583562,56.94345455
5710,175.1444554,59.82627273
5711,178.0104644,58.67131818
5712,169.178351,49.30931818
5713,178.1144774,63.24036364
5714,175.204882,66.06922727
5715,166.1508742,57.22745455
5716,179.9347684,57.48868182
5717,165.7602984,54.18590909
5718,171.6836546,55.91077273
5719,176.145571,58.85122727
5720,176.2581184,64.51563636
5721,161.9352362,49.53477273
5722,172.6236832,53.74631818
5723,178.1923792,64.30159091
5724,177.9199896,62.09027273
5725,167.8022806,47.82863636
5726,180.5431238,58.11995455
5727,169.192702,61.05954545
5728,169.8304198,63.90595455
5729,178.4596126,58.09809091
5730,167.384603,50.43422727
5731,173.4623658,50.98636364
5732,164.9951234,53.51672727
5733,170.455844,60.68445455
5734,171.1709556,54.53304545
5735,163.2171234,52.68763636
5736,175.9538264,59.54813636
5737,172.3996298,55.10690909
5738,166.4602716,55.24095455
5739,180.5629104,59.31145455
5740,171.1084716,57.90272727
5741,166.1460736,52.61390909
5742,172.8036168,57.9085
5743,169.4778424,61.32109091
5744,172.7826364,59.72795455
5745,171.1112148,53.2485
5746,175.0953572,52.98586364
5747,174.18812,57.86681818
5748,164.4443498,52.35636364
5749,168.336722,51.86309091
5750,177.0750332,59.81472727
5751,174.1024458,62.43481818
5752,181.230397,61.41177273
5753,170.7253888,62.42336364
5754,165.3400046,51.46772727
5755,171.4528194,50.65663636
5756,179.8410424,62.85545455
5757,169.5393866,57.66122727
5758,170.955335,61.64668182
5759,175.6844848,58.56963636
5760,176.1564168,63.60113636
5761,164.8808742,46.02945455
5762,171.9228718,60.2935
5763,175.8484672,60.89831818
5764,171.5283082,63.04268182
5765,186.6269826,71.16163636
5766,172.888656,58.25786364
5767,167.1845526,56.93681818
5768,175.2896926,60.41763636
5769,177.096039,61.17831818
5770,179.1448538,51.87372727
5771,170.84929,52.22304545
5772,175.266858,60.40286364
5773,172.5017378,60.51527273
5774,170.0520348,62.49409091
5775,172.8241654,53.76577273
5776,182.7088548,60.52295455
5777,173.39564,57.939
5778,170.7399938,60.59709091
5779,179.8847304,68.93881818
5780,172.6518264,59.74172727
5781,172.3685402,53.15427273
5782,169.566971,59.21281818
5783,174.4629226,55.51527273
5784,174.1214196,53.891
5785,179.4274796,61.83854545
5786,163.9485418,46.07213636
5787,178.3326634,63.48422727
5788,165.7331204,55.72363636
5789,179.2243558,64.91009091
5790,178.348894,54.3905
5791,175.9405676,59.132
5792,174.535973,64.78681818
5793,177.3739404,68.40786364
5794,172.5941176,57.02163636
5795,169.3952924,60.29672727
5796,169.4024552,49.56754545
5797,174.8989898,49.304
5798,169.5679616,51.68595455
5799,176.4713514,56.92204545
5800,175.679989,61.70231818
5801,168.0718762,56.99609091
5802,166.4313664,54.817
5803,166.401623,56.465
5804,170.4201062,59.83663636
5805,178.4508496,59.47654545
5806,168.228391,56.12118182
5807,173.9322658,56.96368182
5808,177.069877,61.55290909
5809,172.4954894,61.48309091
5810,168.6627564,58.16081818
5811,172.273976,53.45713636
5812,168.121203,54.99122727
5813,171.2766704,55.58381818
5814,175.7700574,54.98109091
5815,167.9116276,56.36822727
5816,167.1031202,51.73154545
5817,179.7928586,66.17245455
5818,174.2112848,56.46927273
5819,174.1739468,48.30618182
5820,169.945812,52.11986364
5821,173.3307684,53.112
5822,178.6407146,62.41590909
5823,168.5216848,55.19181818
5824,176.5805714,63.2515
5825,173.3296508,62.86990909
5826,174.7921828,58.5115
5827,171.3578742,64.04390909
5828,173.7110826,65.511
5829,169.3620438,58.36959091
5830,174.7765872,57.66272727
5831,176.361598,59.62509091
5832,169.2931082,56.99363636
5833,169.8137828,55.86304545
5834,174.6842328,66.38709091
5835,164.1627908,51.68604545
5836,174.5363032,65.04463636
5837,174.6338392,60.671
5838,168.9478206,51.36836364
5839,173.6699854,48.28786364
5840,158.3666378,41.85844545
5841,175.0800664,58.686
5842,182.0764202,58.697
5843,168.45788,50.07959091
5844,176.5467894,59.83863636
5845,171.2043312,63.48172727
5846,170.6645558,51.10222727
5847,170.667045,61.55786364
5848,177.5197872,61.39077273
5849,171.9956682,59.97268182
5850,175.753522,55.9095
5851,173.812581,57.64227273
5852,181.6643814,61.42918182
5853,167.730043,56.71022727
5854,169.5531788,50.34663636
5855,172.6576176,60.30909091
5856,178.9098022,67.29
5857,170.1078386,58.7525
5858,163.5756698,55.71
5859,171.9576698,58.46013636
5860,172.8787754,57.08613636
5861,176.8743732,56.50372727
5862,171.3148466,52.93595455
5863,167.3646894,52.71545455
5864,176.564417,56.66595455
5865,161.650299,53.45486364
5866,169.6430948,53.3325
5867,171.1155074,65.70140909
5868,164.531675,66.4075
5869,175.7309922,55.77318182
5870,168.3053276,53.9915
5871,174.3755212,55.34181818
5872,175.6246678,73.51209091
5873,174.4065092,56.02145455
5874,179.258214,60.35068182
5875,171.576111,57.61904545
5876,174.5449646,59.42077273
5877,170.2070002,54.97654545
5878,171.1105036,57.89481818
5879,173.1433926,67.21545455
5880,177.3208036,64.26018182
5881,169.496359,52.59495455
5882,167.5579072,51.91954545
5883,168.3045656,56.84645455
5884,178.1196082,56.36540909
5885,168.4523936,54.66681818
5886,174.9991928,56.74222727
5887,175.8359958,58.62404545
5888,180.7551122,65.26945455
5889,162.8778556,61.26031818
5890,180.7747718,69.38681818
5891,169.960163,54.54809091
5892,169.2696132,54.01831818
5893,168.971595,56.28468182
5894,178.9905234,65.96968182
5895,167.4861776,55.69172727
5896,169.4234102,60.56736364
5897,164.0842032,51.48104545
5898,170.7639206,56.50181818
5899,172.1137274,63.67272727
5900,166.7098266,50.88040909
5901,177.1520206,61.692
5902,177.1622568,57.066
5903,167.96131,55.17836364
5904,176.7076222,60.9755
5905,176.474374,58.90659091
5906,175.89754,61.75195455
5907,167.3372574,52.75154545
5908,167.2660104,53.33977273
5909,176.6086892,63.13272727
5910,171.96308,54.15795455
5911,168.4491932,60.08395455
5912,166.8354296,50.77722727
5913,169.814494,64.75709091
5914,175.448976,54.59554545
5915,169.3232326,50.24409091
5916,169.121836,57.86318182
5917,171.9815204,60.02236364
5918,173.206029,52.87377273
5919,169.803191,53.21318182
5920,175.243871,56.47854545
5921,175.1736654,59.24554545
5922,180.174011,62.45259091
5923,176.6273582,60.57968182
5924,167.9910026,48.73418182
5925,167.7118566,50.00286364
5926,178.4231382,68.10381818
5927,172.3693276,53.59504545
5928,170.7723788,57.28859091
5929,171.4541656,51.79881818
5930,180.9328868,63.73163636
5931,177.5160534,68.96204545
5932,172.3637142,53.40886364
5933,175.8415838,58.7675
5934,166.0023604,54.84977273
5935,166.4357352,51.25545455
5936,179.961286,59.10736364
5937,165.5323334,50.90372727
5938,166.011733,48.87336364
5939,164.5276364,57.98127273
5940,165.2887982,54.16322727
5941,168.4595056,49.99986364
5942,178.4560566,58.93918182
5943,173.8898478,61.45318182
5944,171.0031124,60.84368182
5945,176.622837,60.28036364
5946,169.4828208,50.64531818
5947,175.3695502,49.83013636
5948,171.790233,56.06918182
5949,171.912915,59.51290909
5950,170.7013858,60.23518182
5951,174.1862658,51.53645455
5952,177.3324622,56.367
5953,170.8842658,50.78790909
5954,179.7612102,63.95254545
5955,163.5729266,51.22436364
5956,171.0159394,54.34668182
5957,174.1567256,62.61195455
5958,178.1285998,58.28395455
5959,179.080287,50.81390909
5960,171.9387468,61.74304545
5961,168.0295598,56.14422727
5962,170.3061618,55.19845455
5963,170.5582314,60.35509091
5964,172.8839316,59.92877273
5965,168.6614102,64.54509091
5966,174.6099632,55.94290909
5967,173.452409,58.86509091
5968,173.982507,67.33259091
5969,176.828069,59.83372727
5970,166.2841988,53.88040909
5971,173.826678,46.51909091
5972,168.1887416,53.70131818
5973,180.732938,62.28472727
5974,166.3737592,48.31686364
5975,178.9912346,63.75536364
5976,171.7044572,55.90909091
5977,176.0370114,56.00845455
5978,166.8035526,55.56218182
5979,171.1141612,53.38272727
5980,173.9287606,62.68040909
5981,177.1076722,61.05813636
5982,174.8635822,53.49004545
5983,175.7456734,58.96640909
5984,174.0209626,60.5525
5985,168.4103312,51.37336364
5986,183.265572,56.79322727
5987,173.5168234,58.51718182
5988,168.1964632,45.35551364
5989,164.1000782,54.90272727
5990,178.3909564,57.79036364
5991,174.5933262,65.65709091
5992,176.5173762,60.08654545
5993,170.8216294,62.61631818
5994,181.5146484,64.22954545
5995,172.082714,63.43786364
5996,174.752635,58.287
5997,169.85615,54.13977273
5998,173.93031,54.92154545
5999,164.7524264,52.93731818
6000,172.5105262,63.44959091
6001,172.3195182,62.74436364
6002,176.2289592,56.76877273
6003,170.0431702,57.86004545
6004,171.3464696,53.39495455
6005,177.7894844,60.37481818
6006,171.3447424,56.18386364
6007,162.7924354,62.89768182
6008,168.601009,55.89622727
6009,178.1128264,55.62540909
6010,171.0491626,55.14336364
6011,178.1740912,61.97413636
6012,175.356266,56.32136364
6013,170.255438,48.87668182
6014,164.7355608,59.17836364
6015,167.4877778,49.80254545
6016,164.3155464,52.69268182
6017,158.8266826,49.80754545
6018,172.1749414,56.47090909
6019,173.4224878,60.60722727
6020,167.4762462,53.85463636
6021,171.4056008,54.70113636
6022,172.2361046,59.58463636
6023,177.9142492,59.08463636
6024,167.890952,55.34804545
6025,172.4015348,65.99186364
6026,165.2147826,60.93268182
6027,165.001575,47.94954545
6028,164.6622818,50.99422727
6029,178.0246376,62.34990909
6030,179.6019776,64.87759091
6031,169.6728128,56.11290909
6032,170.5391814,54.93840909
6033,170.2881786,61.79809091
6034,173.9560148,67.48122727
6035,183.6866278,65.855
6036,168.8583872,63.34445455
6037,169.7369478,49.60290909
6038,177.9761236,61.53568182
6039,170.73118,51.73131818
6040,170.4964078,67.50831818
6041,173.769274,65.85577273
6042,167.7141426,52.23854545
6043,169.7902116,52.2375
6044,175.1245164,55.82027273
6045,175.0530662,60.70195455
6046,166.602156,59.97209091
6047,166.4020294,54.8465
6048,175.9479082,66.20590909
6049,176.7158264,59.4455
6050,172.372655,54.01877273
6051,183.7274456,60.737
6052,170.717845,47.3615
6053,174.8404174,53.39272727
6054,173.8918544,66.30754545
6055,173.155102,61.64668182
6056,177.0225314,58.6995
6057,170.4993034,68.07754545
6058,178.7214866,60.95631818
6059,181.541928,65.42568182
6060,174.029751,60.21822727
6061,177.9731518,67.92404545
6062,172.8347064,60.27177273
6063,171.3795658,60.74577273
6064,179.2351254,67.0265
6065,171.8106038,45.46590909
6066,183.4648604,63.73540909
6067,171.329477,54.94768182
6068,170.1233072,49.71972727
6069,170.9139076,61.9015
6070,167.7077418,52.33386364
6071,162.9594912,59.13131818
6072,172.1757796,59.91154545
6073,180.4897838,56.87227273
6074,174.1204544,67.72995455
6075,180.6251912,58.7425
6076,165.6719572,54.78395455
6077,170.5299358,56.00736364
6078,172.6713336,53.36463636
6079,171.3239906,48.61963636
6080,171.6717928,54.38340909
6081,171.1986924,60.96009091
6082,177.1835928,59.05827273
6083,172.1706996,59.16154545
6084,165.1414274,48.57859091
6085,175.2271832,57.58627273
6086,172.3195944,52.61168182
6087,180.1220172,59.16659091
6088,173.8579962,50.36886364
6089,160.6271362,54.47118182
6090,169.5544234,51.41486364
6091,167.9739592,53.85022727
6092,169.0891208,61.67559091
6093,173.8310722,50.66959091
6094,173.0457804,58.77754545
6095,166.7813276,53.18022727
6096,174.3605098,58.459
6097,170.2284632,62.66518182
6098,168.622726,61.58454545
6099,171.2828426,51.32031818
6100,170.235372,65.0585
6101,180.3136856,62.23995455
6102,163.7683796,51.81522727
6103,168.8790882,55.13386364
6104,173.4531456,59.2885
6105,167.9444698,60.8575
6106,174.5878906,69.68190909
6107,171.7491104,56.06918182
6108,167.6211278,47.8265
6109,182.3535342,65.55331818
6110,177.1942354,70.90222727
6111,171.8336162,50.76704545
6112,164.6612658,57.18881818
6113,173.7024212,55.23081818
6114,173.6339174,58.93209091
6115,171.6220342,52.84872727
6116,171.9674488,56.96609091
6117,178.8866374,75.326
6118,168.3363664,60.61986364
6119,174.2760802,66.12631818
6120,177.735484,61.74309091
6121,176.2411766,59.19736364
6122,161.005647,51.83168182
6123,173.7405974,53.46240909
6124,167.3760178,56.16595455
6125,168.2862268,56.81027273
6126,173.8265002,59.57
6127,173.8139526,69.17122727
6128,171.3060582,53.92159091
6129,174.6478346,51.02572727
6130,167.3327362,58.07159091
6131,171.143676,54.74368182
6132,170.6930038,47.64363636
6133,182.1831764,54.20209091
6134,173.54804,57.19895455
6135,175.4432356,59.71381818
6136,178.8074402,56.97727273
6137,173.9123268,53.78868182
6138,179.7067526,58.9995
6139,173.3569558,57.56686364
6140,176.331372,58.65236364
6141,172.1026022,61.29259091
6142,174.7072198,68.421
6143,175.0940872,60.20490909
6144,163.4848394,59.55163636
6145,176.4047526,69.04190909
6146,174.506509,55.69559091
6147,175.7099864,57.84477273
6148,186.2506054,67.24072727
6149,175.291623,49.46554545
6150,165.611048,58.07404545
6151,171.836461,59.22727273
6152,174.2193112,56.57513636
6153,178.187858,72.38340909
6154,178.6961628,59.28459091
6155,170.5575202,65.53981818
6156,183.1760116,62.20886364
6157,163.9344448,48.14690909
6158,175.1090732,59.94909091
6159,173.1937354,58.90840909
6160,184.6376546,55.31845455
6161,173.294802,58.32404545
6162,178.8262362,59.35059091
6163,165.9353298,57.28072727
6164,165.8380478,49.90090909
6165,166.5970506,49.90709091
6166,165.8344664,58.19136364
6167,177.5878846,60.17204545
6168,169.1601392,58.09004545
6169,175.892079,60.81327273
6170,174.8013776,56.46654545
6171,174.7440752,55.49604545
6172,170.6661306,57.979
6173,173.7504272,64.72477273
6174,179.2824456,61.53463636
6175,173.73854,65.05009091
6176,180.2289766,63.18909091
6177,177.4369324,54.89431818
6178,166.6644622,58.79672727
6179,166.0922256,43.88552273
6180,172.597445,58.29145455
6181,177.9323086,56.01395455
6182,173.1822546,61.33031818
6183,174.7504252,53.04218182
6184,171.1098178,53.94954545
6185,179.3799816,57.15322727
6186,182.360062,71.92390909
6187,168.986581,53.18190909
6188,165.3481072,61.08968182
6189,164.4923558,58.55131818
6190,175.3508812,59.49668182
6191,166.2278362,49.96509091
6192,168.0269944,50.16045455
6193,176.6573048,63.12695455
6194,164.9169168,52.77731818
6195,172.1034658,55.72945455
6196,175.3885748,65.29486364
6197,164.9256544,42.99943636
6198,178.2747514,59.47890909
6199,172.0334634,67.63431818
6200,171.0148726,59.40381818
6201,177.063273,68.70977273
6202,181.3245294,65.87363636
6203,171.0211464,60.2805
6204,174.0461848,54.85459091
6205,178.311683,53.28909091
6206,169.1368474,53.21840909
6207,175.3129336,59.66404545
6208,174.7196404,56.33863636
6209,175.4189532,54.57518182
6210,178.1434334,57.71813636
6211,177.0873522,61.99209091
6212,176.2099092,59.66109091
6213,175.405669,60.142
6214,177.9389888,60.30063636
6215,173.5978494,60.49545455
6216,171.5061086,55.20959091
6217,177.999136,60.73059091
6218,173.127924,64.56790909
6219,169.5759626,60.51481818
6220,171.1916312,54.37172727
6221,175.8657392,58.83995455
6222,160.9786214,55.35895455
6223,174.0633044,59.01213636
6224,168.1860492,59.64313636
6225,169.8634906,62.05259091
6226,171.1421266,51.59177273
6227,169.3196766,60.65577273
6228,172.9293976,60.66981818
6229,167.5725376,61.60054545
6230,167.286686,55.61095455
6231,171.9189856,56.68204545
6232,175.575722,57.57504545
6233,180.9517844,57.85086364
6234,175.4505,57.10531818
6235,175.4442516,58.63622727
6236,167.0501866,55.34868182
6237,176.530762,64.97531818
6238,175.7936286,58.73913636
6239,167.97274,58.59445455
6240,168.7932616,49.54795455
6241,166.1925048,58.69918182
6242,173.6798406,60.00372727
6243,175.9171234,57.35781818
6244,174.1402918,59.8575
6245,177.3670824,69.50604545
6246,174.1516964,61.79286364
6247,177.5387864,61.55277273
6248,170.7619394,57.72309091
6249,173.4257136,68.863
6250,171.9822824,54.96745455
6251,174.3328238,65.41318182
6252,168.2621476,67.40977273
6253,167.457628,44.71995909
6254,174.372778,61.20622727
6255,171.8656202,41.48212727
6256,173.110652,58.70563636
6257,162.0333056,52.9035
6258,166.2747754,58.58327273
6259,179.7148044,61.51490909
6260,168.3920432,54.47409091
6261,168.0750258,60.13781818
6262,178.3596128,58.93086364
6263,173.6916516,61.72222727
6264,174.5593918,54.29295455
6265,175.3502716,59.69890909
6266,175.8549188,54.32440909
6267,174.6253048,64.89904545
6268,174.5175072,64.58986364
6269,172.46727,56.9585
6270,176.7999766,66.57154545
6271,169.697146,58.69781818
6272,165.137211,45.70204545
6273,171.0775598,59.62281818
6274,160.1114146,50.95363636
6275,174.7457262,53.22295455
6276,174.4811598,60.09745455
6277,168.5904934,56.16477273
6278,173.715172,56.326
6279,169.832401,56.27763636
6280,176.8963442,59.24640909
6281,175.229393,58.50695455
6282,174.50435,59.73072727
6283,170.336464,50.43745455
6284,170.5381146,54.93840909
6285,168.4365694,58.09831818
6286,176.985676,63.84886364
6287,168.2630366,53.43427273
6288,169.6538136,63.12431818
6289,177.748692,60.25081818
6290,173.2390744,65.89454545
6291,172.2321676,64.17990909
6292,181.6039294,66.79536364
6293,182.3936662,62.25654545
6294,172.3013318,62.33118182
6295,173.5864702,58.64618182
6296,175.4776018,53.19304545
6297,169.5655486,64.11754545
6298,166.1319512,57.59077273
6299,166.4704316,54.47868182
6300,175.409352,50.77240909
6301,172.201586,53.59131818
6302,181.337331,53.97672727
6303,169.4202352,59.94640909
6304,176.9737888,64.00240909
6305,175.8536742,63.04236364
6306,180.277262,65.05004545
6307,171.8391534,58.89145455
6308,166.6376144,53.52559091
6309,171.0153806,61.724
6310,176.58334,58.21872727
6311,171.8707002,55.25813636
6312,170.7556148,59.35577273
6313,170.5153054,53.84427273
6314,170.896026,54.30590909
6315,168.7939474,52.93195455
6316,173.7877906,64.79445455
6317,170.5511448,55.85213636
6318,159.9849226,51.55195455
6319,161.717863,59.58290909
6320,165.8267448,47.50118182
6321,163.3232192,48.32686364
6322,167.9192222,47.26877273
6323,167.4247858,57.20813636
6324,172.2847964,57.17122727
6325,177.4788424,59.57409091
